classe,year,grid_name,area_ha
41,2016,NA-20-Z-D,283.91169754028306
0,2016,NA-21-V-A,42.691679731756466
3,2016,NA-21-V-A,3367.5255682011293
4,2016,NA-21-V-A,675.134492751396
6,2016,NA-21-V-A,804.7981207361356
11,2016,NA-21-V-A,59277.748906834895
12,2016,NA-21-V-A,193608.46257238986
15,2016,NA-21-V-A,4955.394430396992
24,2016,NA-21-V-A,756.9878047668458
25,2016,NA-21-V-A,2.588193145751953
29,2016,NA-21-V-A,2418.949929408431
33,2016,NA-21-V-A,2641.5970020408354
39,2016,NA-21-V-A,202.9124606898174
41,2016,NA-21-V-A,5394.62696062325
0,2016,NA-21-V-C,25.098907403564453
3,2016,NA-21-V-C,53179.06431856814
4,2016,NA-21-V-C,100.21379633181103
6,2016,NA-21-V-C,1572.9185815630335
11,2016,NA-21-V-C,19720.929907054044
12,2016,NA-21-V-C,65836.6405788599
15,2016,NA-21-V-C,5321.744782566007
29,2016,NA-21-V-C,8.752237857306987
33,2016,NA-21-V-C,675.6313759614841
41,2016,NA-21-V-C,70.91818354118796
3,2016,NA-21-V-D,1743.1359145709755
0,2016,NA-21-X-C,1.2507325073242188
3,2016,NA-21-X-C,199352.50364891253
4,2016,NA-21-X-C,6116.376016928681
6,2016,NA-21-X-C,551.4996405096039
11,2016,NA-21-X-C,7005.922019512764
12,2016,NA-21-X-C,65607.13852904798
15,2016,NA-21-X-C,2016.5672328323851
29,2016,NA-21-X-C,8310.711162170544
33,2016,NA-21-X-C,92.46500532377344
0,2016,NA-21-X-D,0.625291748046875
3,2016,NA-21-X-D,671949.661242594
4,2016,NA-21-X-D,305.1775974670412
6,2016,NA-21-X-D,2733.6430459388766
11,2016,NA-21-X-D,3.930537213134765
12,2016,NA-21-X-D,1556.3258885864288
15,2016,NA-21-X-D,114.52128457031247
33,2016,NA-21-X-D,6.566273001852595
3,2016,NA-21-Y-A,930456.7810463934
4,2016,NA-21-Y-A,46.597902169093686
6,2016,NA-21-Y-A,18523.32955797301
11,2016,NA-21-Y-A,1676.3905306894405
12,2016,NA-21-Y-A,7889.215131707428
15,2016,NA-21-Y-A,16373.54504742544
24,2016,NA-21-Y-A,10.72590894775391
29,2016,NA-21-Y-A,57.10690897827148
33,2016,NA-21-Y-A,194.23117583563103
41,2016,NA-21-Y-A,22.648563191444605
3,2016,NA-21-Y-B,1306385.9075569413
4,2016,NA-21-Y-B,12.33326221313477
6,2016,NA-21-Y-B,18380.51144605027
11,2016,NA-21-Y-B,40.39627470092774
12,2016,NA-21-Y-B,14.656310479736323
15,2016,NA-21-Y-B,0.6256100463867187
33,2016,NA-21-Y-B,1756.8823212073855
3,2016,NA-21-Y-C,1679919.4555098726
4,2016,NA-21-Y-C,1349.307098603637
6,2016,NA-21-Y-C,81171.34307571316
11,2016,NA-21-Y-C,1465.9499263051316
12,2016,NA-21-Y-C,403.4543676302323
15,2016,NA-21-Y-C,81351.78867870195
24,2016,NA-21-Y-C,480.45346857910175
29,2016,NA-21-Y-C,119.52869605255721
33,2016,NA-21-Y-C,6299.583783194381
41,2016,NA-21-Y-C,23.81757931939814
3,2016,NA-21-Y-D,1784093.723351548
4,2016,NA-21-Y-D,2.592179095458984
6,2016,NA-21-Y-D,65454.86730674007
11,2016,NA-21-Y-D,141.33586077270476
12,2016,NA-21-Y-D,45.68072544555668
15,2016,NA-21-Y-D,16.06888566624061
29,2016,NA-21-Y-D,57.83807225341801
33,2016,NA-21-Y-D,2772.559678385797
0,2016,NA-21-Z-A,0.9828386413574218
3,2016,NA-21-Z-A,1291278.0285121205
4,2016,NA-21-Z-A,43493.02909506182
6,2016,NA-21-Z-A,35079.70055569535
11,2016,NA-21-Z-A,32233.1193430204
12,2016,NA-21-Z-A,300173.5183089086
15,2016,NA-21-Z-A,2627.322558873785
29,2016,NA-21-Z-A,10675.608383912082
33,2016,NA-21-Z-A,2157.351781641246
3,2016,NA-21-Z-B,1819958.200805871
4,2016,NA-21-Z-B,4429.032261676908
6,2016,NA-21-Z-B,22431.369097536735
11,2016,NA-21-Z-B,742.7926634094252
12,2016,NA-21-Z-B,2453.666082608804
15,2016,NA-21-Z-B,98.39150274658203
33,2016,NA-21-Z-B,2020.1856315518726
3,2016,NA-21-Z-C,1748171.7107275494
4,2016,NA-21-Z-C,2011.7806888764756
6,2016,NA-21-Z-C,52030.512709271636
11,2016,NA-21-Z-C,1625.5030708291868
12,2016,NA-21-Z-C,35298.77455058654
15,2016,NA-21-Z-C,64.7210846130371
29,2016,NA-21-Z-C,2272.5778483343533
33,2016,NA-21-Z-C,11109.080472321257
3,2016,NA-21-Z-D,1829455.3406100497
4,2016,NA-21-Z-D,64.43665906968062
6,2016,NA-21-Z-D,17865.42863693305
11,2016,NA-21-Z-D,211.33037827148468
12,2016,NA-21-Z-D,1412.1589442359862
15,2016,NA-21-Z-D,190.85646914062536
29,2016,NA-21-Z-D,99.03031028006767
33,2016,NA-21-Z-D,3286.2530055352427
0,2016,NA-22-V-B,886.2082197204586
3,2016,NA-22-V-B,714481.3392656785
4,2016,NA-22-V-B,0.6245877807617187
5,2016,NA-22-V-B,6744.068607903797
6,2016,NA-22-V-B,251750.98345279307
11,2016,NA-22-V-B,235218.66708071373
12,2016,NA-22-V-B,2678.9651263750457
15,2016,NA-22-V-B,13205.109411759484
24,2016,NA-22-V-B,379.8348154235837
25,2016,NA-22-V-B,0.6244131408691407
33,2016,NA-22-V-B,18275.689106664548
41,2016,NA-22-V-B,11.692558209228519
0,2016,NA-22-V-C,16.791060491943366
3,2016,NA-22-V-C,542590.3805718402
6,2016,NA-22-V-C,10830.462588408072
11,2016,NA-22-V-C,73.23282516682946
12,2016,NA-22-V-C,4.644845391845701
33,2016,NA-22-V-C,40.458064093017626
0,2016,NA-22-V-D,9.911058874511719
3,2016,NA-22-V-D,1627391.6089857162
4,2016,NA-22-V-D,14.02625448675417
5,2016,NA-22-V-D,39.3829477108705
6,2016,NA-22-V-D,174339.22163165582
9,2016,NA-22-V-D,5.672971984911152
11,2016,NA-22-V-D,17148.586931389233
12,2016,NA-22-V-D,2559.974111534317
15,2016,NA-22-V-D,3017.5847817903227
24,2016,NA-22-V-D,40.18771032104494
29,2016,NA-22-V-D,1.7868308837890627
30,2016,NA-22-V-D,1856.1701630004695
33,2016,NA-22-V-D,562.4534325340603
41,2016,NA-22-V-D,71.2702284667969
3,2016,NA-22-X-A,1.4284446411132812
5,2016,NA-22-X-A,13.660242426063688
6,2016,NA-22-X-A,34.63031332584158
11,2016,NA-22-X-A,30.80086185625864
12,2016,NA-22-X-A,1.7267256964470357
33,2016,NA-22-X-A,306.84824264645954
0,2016,NA-22-X-C,107.46235446777362
3,2016,NA-22-X-C,25174.06298367766
4,2016,NA-22-X-C,76.5929485261804
5,2016,NA-22-X-C,13302.547228256735
6,2016,NA-22-X-C,80385.21634600523
9,2016,NA-22-X-C,44.073709630270514
11,2016,NA-22-X-C,122417.80746692793
12,2016,NA-22-X-C,22108.069326726825
15,2016,NA-22-X-C,279.57040529339986
24,2016,NA-22-X-C,420.2862289978036
25,2016,NA-22-X-C,4.288424426269532
33,2016,NA-22-X-C,49495.192981431814
39,2016,NA-22-X-C,2.6802025390625
41,2016,NA-22-X-C,127.28260311279313
3,2016,NA-22-Y-A,1810029.5540156637
4,2016,NA-22-Y-A,123.60529845581061
6,2016,NA-22-Y-A,39150.92479496658
11,2016,NA-22-Y-A,743.2276168029787
12,2016,NA-22-Y-A,1.0724943969726564
15,2016,NA-22-Y-A,268.53510168904563
33,2016,NA-22-Y-A,1808.6522939509655
41,2016,NA-22-Y-A,6.96988502807617
3,2016,NA-22-Y-B,1660957.248473994
4,2016,NA-22-Y-B,393.4050451626168
6,2016,NA-22-Y-B,118585.41004121682
9,2016,NA-22-Y-B,274.9333182678219
11,2016,NA-22-Y-B,57959.492777406376
12,2016,NA-22-Y-B,8624.676724147179
15,2016,NA-22-Y-B,3799.0377959340685
24,2016,NA-22-Y-B,70.9652172729493
29,2016,NA-22-Y-B,0.2673358109059053
30,2016,NA-22-Y-B,246.64097001902832
33,2016,NA-22-Y-B,1126.3436746412335
41,2016,NA-22-Y-B,94.97272561370255
3,2016,NA-22-Y-C,1821547.0327497139
6,2016,NA-22-Y-C,23221.183443743328
9,2016,NA-22-Y-C,5.810753680419923
11,2016,NA-22-Y-C,199.25025280761722
12,2016,NA-22-Y-C,2.3243260437011726
15,2016,NA-22-Y-C,66.68762630615235
30,2016,NA-22-Y-C,434.19139935302724
33,2016,NA-22-Y-C,7070.372924054709
41,2016,NA-22-Y-C,37.8108315063477
3,2016,NA-22-Y-D,1297054.2574732585
4,2016,NA-22-Y-D,252.66531563471727
6,2016,NA-22-Y-D,157708.95855171
9,2016,NA-22-Y-D,67379.61856476883
11,2016,NA-22-Y-D,260844.41708848995
12,2016,NA-22-Y-D,8811.291099687478
15,2016,NA-22-Y-D,30917.62782238994
24,2016,NA-22-Y-D,8196.228654742483
25,2016,NA-22-Y-D,5.721136968994141
30,2016,NA-22-Y-D,2423.6319487270976
33,2016,NA-22-Y-D,16147.404264924124
39,2016,NA-22-Y-D,896.2009357665968
41,2016,NA-22-Y-D,1946.7686909944277
0,2016,NA-22-Z-A,73.8070560302736
3,2016,NA-22-Z-A,50937.472991513765
4,2016,NA-22-Z-A,263.5786526714011
5,2016,NA-22-Z-A,82388.44645672358
6,2016,NA-22-Z-A,203406.25309086163
9,2016,NA-22-Z-A,146.66150564575187
11,2016,NA-22-Z-A,773932.7432845643
12,2016,NA-22-Z-A,39505.03307619564
15,2016,NA-22-Z-A,2424.0585605798674
24,2016,NA-22-Z-A,336.01778050537035
25,2016,NA-22-Z-A,8.533135760354437
29,2016,NA-22-Z-A,0.5360731323242187
33,2016,NA-22-Z-A,114325.01942711286
39,2016,NA-22-Z-A,1769.1822603759083
41,2016,NA-22-Z-A,684.5775904602134
0,2016,NA-22-Z-C,74.46500587158175
3,2016,NA-22-Z-C,210050.17880166374
4,2016,NA-22-Z-C,1317.2469555042444
5,2016,NA-22-Z-C,511.1318488586416
6,2016,NA-22-Z-C,300417.5691481383
9,2016,NA-22-Z-C,20406.53843756624
11,2016,NA-22-Z-C,421569.30246459757
12,2016,NA-22-Z-C,48293.79510449151
15,2016,NA-22-Z-C,6801.325398636594
24,2016,NA-22-Z-C,462.3346333618163
25,2016,NA-22-Z-C,0.7151677917480469
30,2016,NA-22-Z-C,12.24690426025391
33,2016,NA-22-Z-C,439103.4292769214
39,2016,NA-22-Z-C,5710.222641015756
41,2016,NA-22-Z-C,1908.48884527591
0,2016,NA-22-Z-D,13.320213195800802
3,2016,NA-22-Z-D,1942.8575694031174
4,2016,NA-22-Z-D,14.392997784423804
5,2016,NA-22-Z-D,56.30918765428718
6,2016,NA-22-Z-D,542.4873727802411
11,2016,NA-22-Z-D,5260.8088874726145
12,2016,NA-22-Z-D,3134.9728105830613
15,2016,NA-22-Z-D,9.029144567871095
33,2016,NA-22-Z-D,17965.51118091189
3,2016,NB-20-Y-C,57709.71770688127
4,2016,NB-20-Y-C,2.4971368164062495
6,2016,NB-20-Y-C,306.5725117059717
11,2016,NB-20-Y-C,1.2045163103170953
15,2016,NB-20-Y-C,46.645234796717034
3,2016,NB-20-Y-D,62824.49683344078
4,2016,NB-20-Y-D,4.013333380126952
6,2016,NB-20-Y-D,494.75025133664633
11,2016,NB-20-Y-D,6.064469818115233
12,2016,NB-20-Y-D,5.618535815429688
15,2016,NB-20-Y-D,56.50804812454521
33,2016,NB-20-Y-D,15.550975278463937
0,2016,NB-20-Z-B,0.3561716613769531
3,2016,NB-20-Z-B,158675.49105646682
4,2016,NB-20-Z-B,68.61737054275814
6,2016,NB-20-Z-B,35.00074524536141
11,2016,NB-20-Z-B,77.29564701947379
12,2016,NB-20-Z-B,7450.676319127777
15,2016,NB-20-Z-B,855.5404637007198
29,2016,NB-20-Z-B,38.609055089326745
33,2016,NB-20-Z-B,21.548373992249733
0,2016,NB-20-Z-C,0.44584298095703123
3,2016,NB-20-Z-C,238138.35395134604
4,2016,NB-20-Z-C,0.08916917114257812
6,2016,NB-20-Z-C,366.003915482178
11,2016,NB-20-Z-C,1.3377660156250002
12,2016,NB-20-Z-C,45.779472492029555
15,2016,NB-20-Z-C,127.3342652898093
30,2016,NB-20-Z-C,1.0700462646484372
33,2016,NB-20-Z-C,25.97465822397269
0,2016,NB-20-Z-D,27.536795916748048
3,2016,NB-20-Z-D,268892.51732704975
4,2016,NB-20-Z-D,3437.440948485246
6,2016,NB-20-Z-D,753.8292790849332
11,2016,NB-20-Z-D,38143.01995582507
12,2016,NB-20-Z-D,936837.4787283266
15,2016,NB-20-Z-D,10868.068476076023
24,2016,NB-20-Z-D,806.3987845825179
29,2016,NB-20-Z-D,87411.23834889906
33,2016,NB-20-Z-D,3124.245543212468
41,2016,NB-20-Z-D,16750.503174952348
3,2016,NB-21-Y-A,2368.9683014525144
15,2016,NB-21-Y-A,1.3358487548828126
0,2016,NB-21-Y-C,26.576269074754897
3,2016,NB-21-Y-C,24567.09111046073
4,2016,NB-21-Y-C,642.7466460451136
6,2016,NB-21-Y-C,227.5799827641506
11,2016,NB-21-Y-C,3383.483836724245
12,2016,NB-21-Y-C,139315.14652939676
15,2016,NB-21-Y-C,1534.0671431920914
25,2016,NB-21-Y-C,2.585052215576172
29,2016,NB-21-Y-C,10046.05600137669
33,2016,NB-21-Y-C,577.273601483394
41,2016,NB-21-Y-C,153.36483370311066
0,2016,NB-22-Y-D,697.268597845462
3,2016,NB-22-Y-D,5718.6414636378895
5,2016,NB-22-Y-D,12815.358798559362
6,2016,NB-22-Y-D,73748.97153651094
11,2016,NB-22-Y-D,73022.89923571577
12,2016,NB-22-Y-D,328.84966235858934
15,2016,NB-22-Y-D,6980.574304772023
33,2016,NB-22-Y-D,31108.580075209422
0,2016,SA-19-V-B,21.99004412841796
3,2016,SA-19-V-B,883451.501371102
6,2016,SA-19-V-B,37987.340270267865
11,2016,SA-19-V-B,19.901161258903958
12,2016,SA-19-V-B,394.41130801391705
15,2016,SA-19-V-B,72.58860913696277
33,2016,SA-19-V-B,415.84077861105385
0,2016,SA-19-V-D,4.111629956054688
3,2016,SA-19-V-D,489419.4517739317
6,2016,SA-19-V-D,59325.49842628279
11,2016,SA-19-V-D,97.22999338989257
12,2016,SA-19-V-D,18.410541949462893
15,2016,SA-19-V-D,7.774905102539064
33,2016,SA-19-V-D,14152.77484825229
3,2016,SA-19-X-A,1597196.8346969571
6,2016,SA-19-X-A,244953.73355331857
11,2016,SA-19-X-A,2316.0340855469613
12,2016,SA-19-X-A,7.240648413085936
15,2016,SA-19-X-A,14.30329329223633
33,2016,SA-19-X-A,8097.821065481465
0,2016,SA-19-X-B,0.26817869873046873
3,2016,SA-19-X-B,1423660.7030358168
6,2016,SA-19-X-B,377486.67955954676
11,2016,SA-19-X-B,6205.829126417552
12,2016,SA-19-X-B,547.5545421508754
15,2016,SA-19-X-B,148.57038211669925
24,2016,SA-19-X-B,841.5859949889829
33,2016,SA-19-X-B,43693.90219790638
3,2016,SA-19-X-C,1514063.4261113736
6,2016,SA-19-X-C,287703.804953963
11,2016,SA-19-X-C,951.8058102196535
12,2016,SA-19-X-C,6.881232611083984
15,2016,SA-19-X-C,24.5738772277832
33,2016,SA-19-X-C,49383.35280546356
3,2016,SA-19-X-D,1343033.0027095617
6,2016,SA-19-X-D,432427.4890165798
11,2016,SA-19-X-D,11642.292158794433
12,2016,SA-19-X-D,248.79746290268884
15,2016,SA-19-X-D,1131.94524402444
24,2016,SA-19-X-D,102.8428824340818
33,2016,SA-19-X-D,63547.47531633971
3,2016,SA-19-Y-B,655096.6416090461
6,2016,SA-19-Y-B,100270.76134964428
11,2016,SA-19-Y-B,184.7393199401858
12,2016,SA-19-Y-B,20.534871997070308
15,2016,SA-19-Y-B,63.212274926757814
24,2016,SA-19-Y-B,38.48110363159183
30,2016,SA-19-Y-B,11.345840832519519
33,2016,SA-19-Y-B,14749.02111605946
0,2016,SA-19-Y-D,0.4461367797851562
3,2016,SA-19-Y-D,723994.4669552488
6,2016,SA-19-Y-D,228383.31606082202
11,2016,SA-19-Y-D,3567.020131985821
12,2016,SA-19-Y-D,125.26854416503899
15,2016,SA-19-Y-D,1395.3243630832833
24,2016,SA-19-Y-D,260.75187817217636
25,2016,SA-19-Y-D,0.26766832885742187
33,2016,SA-19-Y-D,33299.15189732594
3,2016,SA-19-Z-A,1576772.4110594257
6,2016,SA-19-Z-A,236208.75216481843
11,2016,SA-19-Z-A,909.825285666007
12,2016,SA-19-Z-A,14.018218011474609
15,2016,SA-19-Z-A,861.8266321716338
24,2016,SA-19-Z-A,219.02734833373984
30,2016,SA-19-Z-A,0.6253455871582032
33,2016,SA-19-Z-A,36234.34744618334
3,2016,SA-19-Z-B,714088.806962071
4,2016,SA-19-Z-B,41.61306906738279
6,2016,SA-19-Z-B,976176.1271855338
11,2016,SA-19-Z-B,29134.43458814615
12,2016,SA-19-Z-B,4407.111727940587
15,2016,SA-19-Z-B,4753.473638364934
24,2016,SA-19-Z-B,511.6402199096636
33,2016,SA-19-Z-B,122107.62610885694
3,2016,SA-19-Z-C,1156716.1595910836
6,2016,SA-19-Z-C,611984.3785592683
11,2016,SA-19-Z-C,3853.0610803107684
12,2016,SA-19-Z-C,768.4980798889171
15,2016,SA-19-Z-C,3240.4390175441895
24,2016,SA-19-Z-C,1828.9972622993016
33,2016,SA-19-Z-C,71349.02466984445
3,2016,SA-19-Z-D,1299502.9223374873
4,2016,SA-19-Z-D,0.8034037170410157
6,2016,SA-19-Z-D,499065.4051290821
11,2016,SA-19-Z-D,10028.674977787432
12,2016,SA-19-Z-D,53.80143676434686
15,2016,SA-19-Z-D,3274.6943842727965
24,2016,SA-19-Z-D,201.4169191711427
33,2016,SA-19-Z-D,37612.89003796764
0,2016,SA-20-V-A,0.26818392944335934
3,2016,SA-20-V-A,1202743.4397565573
4,2016,SA-20-V-A,5.006138873291016
6,2016,SA-20-V-A,535393.4736712886
11,2016,SA-20-V-A,39049.04561444584
12,2016,SA-20-V-A,192.12766319273675
15,2016,SA-20-V-A,1232.3908236572236
24,2016,SA-20-V-A,274.53309937743944
25,2016,SA-20-V-A,0.8939446166992187
